uid,platform,component,componentgroup,createdBy.user.user_id,modifiedBy.user.user_id,updated, applications[0].id
config:component:aggregator:venues_td_amers.nasdfut,  elektron, nasdfut,  Venues_TD_AMERS,138890,138890, 2018-06-27T13:25:52.230Z,200048
config:component:aggregator:ecp_derived_store.dap_cdf,  content, DAP_CDF,  ECP_Derived_Store,138890,138890, 2018-05-16T06:04:04.636Z,204618
config:component:aggregator:wm_tools.nawm_lib,  wealth_management, nawm_lib,  WM_Tools,138890,138890, 2018-06-05T13:12:13.800Z,204277
config:component:aggregator:operations_workbench.singleorderentry_web,  wealth_management, SingleOrderEntry_web,  Operations_Workbench,138890,138890, 2018-07-18T15:13:35.188Z,202950
config:component:aggregator:venues_td_emea.nordpoolspot,  elektron, nordpoolspot,  Venues_TD_EMEA,138890,138890, 2018-08-21T09:17:52.536Z,200048
config:component:aggregator:venues_td_apac.cfetssp,  elektron, cfetssp,  Venues_TD_APAC,138890,138890, 2018-08-13T13:43:17.441Z,200048
config:component:aggregator:dcis.service-green-infra,  other, service-green-infra,  DCIS,138890,138890, 2018-09-06T16:19:56.667Z,205090
config:component:aggregator:wm_servicebureau.ivplus_plannerswebapi,  wealth_management, ivplus_plannerswebapi,  WM_ServiceBureau, , , 2018-07-24T15:53:46.545Z,205016
config:component:aggregator:wm_servicebureau.ivplus_pcwebapi,  wealth_management, ivplus_pcwebapi,  WM_ServiceBureau, , , 2018-07-24T15:53:30.746Z,205016
config:component:aggregator:risk_screening.singapore_kyc_messaging,  risk, Singapore_KYC_Messaging,  Risk_Screening, , , 2018-08-17T11:28:43.129Z,205348
config:component:aggregator:wm_link.accountworkbook_api,  wealth_management, accountworkbook_api,  WM_Link, , , 2018-08-28T14:11:37.177Z,202950
config:component:aggregator:wm_link.reorgworkbook_api,  wealth_management, reorgworkbook_api,  WM_Link, , , 2018-08-28T14:12:34.918Z,202950
config:component:aggregator:ecp_derived_store.sdiadapter_fivac,  content, SDIAdapter_FIVac,  ECP_Derived_Store,138890,138890, 2018-09-19T06:57:18.156Z,204618
config:component:aggregator:venues_td_apac.kcf,  elektron, kcf,  Venues_TD_APAC,138890,138890, 2018-11-05T11:32:10.162Z,200048
config:component:aggregator:venues_td_apac.nzx,  elektron, nzx,  Venues_TD_APAC,138890,138890, 2018-09-19T07:02:11.644Z,200048
config:component:aggregator:venues_td_apac.kef,  elektron, kef,  Venues_TD_APAC,138890,138890, 2018-11-05T11:35:35.156Z,200048
config:component:aggregator:dcis.pmi,  other, pmi,  DCIS,138890,138890, 2018-11-09T12:09:13.942Z,205557
config:component:aggregator:dcis.ipdbi,  other, ipdbi,  DCIS,138890,138890, 2018-11-09T12:06:27.979Z,205555
config:component:aggregator:dcis.compi,  other, compi,  DCIS,138890,138890, 2018-11-09T12:05:05.444Z,205554
config:component:aggregator:unified_transactions_platform.tka_tea_c,  transactions, tka_tea_c,  Unified_Transactions_Platform,8009283,8009283, 2018-12-04T16:46:24.013Z,202855
config:component:aggregator:unified_transactions_platform.utp_admin_pts,  transactions, UTP_Admin_PTS,  Unified_Transactions_Platform,6028909,6028909, 2019-01-24T09:52:28.903Z,202093
config:component:aggregator:venues_td_amers.ecg-amer,  elektron, ecg-amer,  Venues_TD_AMERS,8009283,8009283, 2018-11-29T16:13:49.851Z,200048
config:component:aggregator:wm_trading.tradecalculator_api,  wealth_management, tradecalculator_api,  WM_Trading,138890,138890, 2018-11-24T06:31:31.777Z,202949
config:component:aggregator:ecp_derived_store.sdiadapter_people,  content, SDIAdapter_People,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:04:09.605Z,204618
config:component:aggregator:ecp_derived_store.dap_dealspjf,  content, DAP_DealsPJF,  ECP_Derived_Store,6028909,6028909, 2019-01-04T08:54:17.970Z,204618
config:component:aggregator:dcis.postgresql_rds_dbms,  other, postgresql_rds_dbms,  DCIS,138890,138890, 2018-02-22T10:21:15.913Z,205057
config:component:aggregator:time_series.eikonmon_standalone_stable_version_(linux),  eikon, EikonMon Standalone Stable Version (Linux),  Time_Series,127438,138890, 2018-03-27T13:59:28.882Z,203893
config:component:aggregator:content.mxpdb,  eikon, MxPDB,  Content,138890,138890, 2018-03-27T13:32:07.520Z,202057
config:component:aggregator:common_tools.pa,  eikon, PA,  Common_Tools,138890,138890, 2018-03-27T14:34:10.485Z,204957
config:component:aggregator:time_series.appstatsparser,  eikon, Appstatsparser,  Time_Series,127438,138890, 2018-03-27T13:42:09.485Z,203893
config:component:aggregator:time_series.datapower,  eikon, DataPower,  Time_Series,138890,138890, 2018-03-27T14:00:26.435Z,203893
config:component:aggregator:content_quality_analytics.qms_config,  content, QMS_Config,  Content_Quality_Analytics,138890,138890, 2018-03-09T18:41:36.011Z,204187
config:component:aggregator:fixed_income.loanconnector_ftp,  content, loanconnector_ftp,  Fixed Income,138890,138890, 2018-04-05T15:58:59.376Z,202971
config:component:aggregator:gcms.gcmsauth_sensu_mon,  legal, gcmsauth_sensu_mon,  GCMS, , , 2018-03-27T08:26:57.045Z,202977
config:component:aggregator:gcms.gcms_oss,  legal, GCMS_OSS,  GCMS, , , 2018-03-27T08:17:56.600Z,202977
config:component:aggregator:compass_deployment_automation.cda_agent,  eikon, cda_agent,  Compass Deployment Automation,138890,138890, 2018-05-03T08:39:23.449Z,202929
config:component:aggregator:unified_transactions_platform.utp_enrolment,  transactions, UTP_Enrolment,  Unified_Transactions_Platform,138890,138890, 2018-05-15T15:24:57.309Z,200067
config:component:aggregator:dco_ssse_coreservices.cs_pmi,  other, CS_PMI,  DCO_SSSE_CoreServices,138890,138890, 2018-05-15T05:53:13.696Z,204084
config:component:aggregator:ecp_derived_store.vap_dealsloans,  content, VAP_DealsLoans,  ECP_Derived_Store,138890,138890, 2018-05-02T11:28:59.679Z,204618
config:component:aggregator:venues_td_amers.mex_bmv,  elektron, mex_bmv,  Venues_TD_AMERS,138890,138890, 2018-05-08T16:05:45.979Z,200048
config:component:aggregator:venues_td_apac.konex,  elektron, konex,  Venues_TD_APAC,138890,138890, 2018-05-14T15:08:45.973Z,200048
config:component:aggregator:gcms.pubpathwayservice,  legal, PubPathwayService,  GCMS,138890,138890, 2018-04-25T10:11:27.125Z,202977
config:component:aggregator:maf.mafuiapi,  legal, MafUIApi,  MAF,138890,138890, 2018-04-25T07:44:35.219Z,200337
config:component:aggregator:ecp.cdap_logstash,  content, CDAP_Logstash,  ECP,138890,138890, 2018-05-24T07:02:55.904Z,204200
config:component:aggregator:unified_transactions_platform.utp_admin_tops,  transactions, UTP_Admin_TOPS,  Unified_Transactions_Platform,138890,138890, 2018-06-29T06:02:49.130Z,202894
config:component:aggregator:unified_transactions_platform.utp_kraken_ref_rates,  transactions, UTP_Kraken_Ref_Rates,  Unified_Transactions_Platform,138890,138890, 2018-06-01T15:38:34.185Z,202855
config:component:aggregator:unified_transactions_platform.fxt_updater,  transactions, FXT_Updater,  Unified_Transactions_Platform,138890,138890, 2018-06-20T16:52:15.629Z,202773
config:component:aggregator:ecp.cdap_elastalert,  content, CDAP_Elastalert,  ECP,138890,138890, 2018-05-24T07:01:58.765Z,204200
config:component:aggregator:wm_servicebureau.cta,  wealth_management, CTA,  WM_ServiceBureau,138890,138890, 2018-06-05T06:51:07.430Z,202996
config:component:aggregator:venues_td_amers.dwebtrsy,  elektron, dwebtrsy,  Venues_TD_AMERS,138890,138890, 2018-06-06T06:38:57.996Z,200048
config:component:aggregator:compass_tools.cpt_financereport,  eikon, CPT_FinanceReport,  Compass Tools,138890,138890, 2018-05-28T08:22:00.855Z,203791
config:component:aggregator:compass_tools.cpt_ldaploader,  eikon, CPT_LdapLoader,  Compass Tools,138890,138890, 2018-05-28T08:20:29.371Z,203791
config:component:aggregator:unified_transactions_platform.utp_admin_tpassbridge,  transactions, UTP_Admin_TPASSBridge,  Unified_Transactions_Platform,138890,138890, 2018-08-09T13:17:36.066Z,204314
config:component:aggregator:risk_screening.singapore_kyc_user_interface,  risk, Singapore_KYC_User_Interface,  Risk_Screening,138890,138890, 2018-08-17T11:24:18.894Z,205348
config:component:aggregator:dcis.catc_monitor_pipeline,  other, CatC_monitor_pipeline,  DCIS,138890,138890, 2018-08-09T12:22:17.893Z,205350
config:component:aggregator:wm_trading.basketbyaccount,  wealth_management, basketbyaccount,  WM_Trading,138890,138890, 2018-08-28T14:14:28.925Z,202949
config:component:aggregator:bi_db.ecm_tr,  ebs, ecm_tr,  BI_DB,138890,138890, 2018-09-12T08:50:44.669Z,202208
config:component:aggregator:unified_transactions_platform.tka_matching,  transactions, tka_matching,  Unified_Transactions_Platform, , , 2018-08-06T15:41:04.582Z,202855
config:component:aggregator:unified_transactions_platform.tka_midbook,  transactions, tka_midbook,  Unified_Transactions_Platform, , , 2018-08-06T15:40:51.036Z,202855
config:component:aggregator:wm_link.repworkbook,  wealth_management, repworkbook,  WM_Link,138890,138890, 2018-08-06T16:13:03.023Z,202950
config:component:aggregator:wm_trading.basketbysecurity_api,  wealth_management, basketbysecurity_api,  WM_Trading, , , 2018-08-28T14:16:39.777Z,202949
config:component:aggregator:eikon_analytics_platform.ep_cdf_exporter,  eikon, ep_cdf_exporter,  Eikon_Analytics_Platform,138890,138890, 2018-10-26T14:44:46.430Z,205230
config:component:aggregator:eikon_analytics_platform.ep_deals,  eikon, ep_deals,  Eikon_Analytics_Platform,138890,138890, 2018-10-26T14:43:28.758Z,205230
config:component:aggregator:eikon_analytics_platform.ep_sem,  eikon, ep_sem,  Eikon_Analytics_Platform,138890,138890, 2018-10-26T14:42:48.518Z,205230
config:component:aggregator:eikon_analytics_platform.ep_cam,  eikon, ep_cam,  Eikon_Analytics_Platform,138890,138890, 2018-10-26T14:41:20.479Z,205230
config:component:aggregator:ecp_derived_store.vap_fmm,  content, VAP_FMM,  ECP_Derived_Store,138890,138890, 2018-11-06T08:39:06.122Z,204618
config:component:aggregator:venues_td_apac.kospim,  elektron, kospim,  Venues_TD_APAC,138890,138890, 2018-11-05T11:37:32.824Z,200048
config:component:aggregator:wm_trading.rulesengine_api,  wealth_management, rulesengine_api,  WM_Trading,138890,138890, 2018-11-24T06:29:22.016Z,202949
config:component:aggregator:collaboration.ch_ccsv,  eikon, ch_ccsv,  Collaboration, , , 2018-09-13T09:34:05.400Z,201916
config:component:aggregator:unified_transactions_platform.utp_admin_aaabridge,  transactions, UTP_Admin_AAABridge,  Unified_Transactions_Platform,6028909,6028909, 2019-02-07T13:12:46.515Z,202093
config:component:aggregator:unified_transactions_platform.utp_rundeck,  transactions, UTP_Rundeck,  Unified_Transactions_Platform,6028909,6028909, 2018-12-18T16:13:03.645Z,200067
config:component:aggregator:ecp_derived_store.sdiadapter_dealspe,  content, SDIAdapter_DealsPE,  ECP_Derived_Store,6028909,6028909, 2019-01-21T09:14:50.599Z,204618
config:component:aggregator:ecp_derived_store.sdiadapter_ean,  content, SDIAdapter_EAN,  ECP_Derived_Store,6028909,6028909, 2019-01-10T08:56:34.438Z,204618
config:component:aggregator:venues_td_amers.caracas,  elektron, caracas,  Venues_TD_AMERS,6028909,6028909, 2018-12-11T09:10:18.357Z,200048
config:component:aggregator:ecp_derived_store.dap_ean,  content, DAP_EAN,  ECP_Derived_Store,6028909,6028909, 2019-01-10T08:59:38.522Z,204618
config:component:aggregator:collaboration.cm_pasc,  eikon, cm_pasc,  Collaboration, , , 2018-09-13T09:37:42.626Z,202608
config:component:aggregator:collaboration.pd_pdti,  eikon, pd_pdti,  Collaboration, , , 2018-09-13T09:39:08.027Z,202999
config:component:aggregator:wm_link.securityworkbook,  wealth_management, securityworkbook,  WM_Link, , , 2018-08-28T14:11:52.014Z,202950
config:component:aggregator:eikon_analytics_platform.ep_sdi_reader,  eikon, ep_sdi_reader,  Eikon_Analytics_Platform,138890,138890, 2018-10-26T14:44:02.191Z,205230
config:component:aggregator:ecp_derived_store.vap_mifid_reference,  content, VAP_MiFID_Reference,  ECP_Derived_Store,138890,138890, 2018-10-26T09:15:23.415Z,204618
config:component:aggregator:wm_servicebureau.silverlight,  wealth_management, silverlight,  WM_ServiceBureau,138890,138890, 2018-09-21T06:59:28.717Z,202995
config:component:aggregator:dcis.service-black-infra,  other, service-black-infra,  DCIS,138890,138890, 2018-11-01T07:01:04.172Z,205530
config:component:aggregator:dcis.moei,  other, moei,  DCIS,138890,138890, 2018-11-09T12:08:05.069Z,205524
config:component:aggregator:dcis.dfci,  other, dfci,  DCIS,138890,138890, 2018-11-09T12:05:48.326Z,205559
config:component:aggregator:fr_coreservices.fr_cs_database,  other, FR_CS_Database,  FR_CoreServices,138890,138890, 2018-11-15T08:34:08.107Z,205582
config:component:aggregator:dcis.ldai,  other, ldai,  DCIS,138890,138890, 2018-11-09T12:07:21.472Z,205556
config:component:aggregator:fr_coreservices.fr_cs_cma,  other, FR_CS_CMA,  FR_CoreServices, , , 2018-11-15T08:39:10.222Z,205582
config:component:aggregator:venues_td_apac.kqinxo,  elektron, kqinxo,  Venues_TD_APAC,8009283,8009283, 2019-01-15T09:23:23.556Z,200048
config:component:aggregator:venues_td_apac.shfe,  elektron, shfe,  Venues_TD_APAC,8009283,8009283, 2019-01-15T09:00:41.883Z,200048
config:component:aggregator:ecp_derived_store.sdiadapter_prodsup,  content, SDIAdapter_ProdSup,  ECP_Derived_Store,6028909,6028909, 2019-01-21T09:22:02.769Z,204618
config:component:aggregator:venues_td_apac.keu50f,  elektron, keu50f,  Venues_TD_APAC,138890,138890, 2018-11-26T12:29:36.314Z,200048
config:component:aggregator:fr_coreservices.fr_cs_compute,  other, FR_CS_Compute,  FR_CoreServices,138890,138890, 2018-11-15T11:16:56.370Z,205582
config:component:aggregator:venues_td_emea.palestn,  elektron, palestn,  Venues_TD_EMEA,6028909,6028909, 2018-12-06T09:29:18.506Z,200048
config:component:aggregator:collaboration.nt_stats,  eikon, nt_stats,  Collaboration,6028909,6028909, 2019-01-02T16:10:27.201Z,201965
config:component:aggregator:wm_link.shareddialogs,  wealth_management, shareddialogs,  WM_Link,138890,138890, 2018-11-24T06:32:48.411Z,202950
config:component:aggregator:fr_coreservices.fr_cs_lda,  other, FR_CS_LDA,  FR_CoreServices, , , 2018-11-15T08:39:56.772Z,205582
config:component:aggregator:transactions_fx_contributions.pricestream_elektron_gateway,  transactions, Pricestream_Elektron_Gateway,  Transactions_FX_Contributions,6028909,6028909, 2019-01-21T13:19:11.721Z,205269
config:component:aggregator:ecp_derived_store.dap_ownership,  content, DAP_Ownership,  ECP_Derived_Store,8009283,8009283, 2019-01-28T08:50:23.584Z,204618
config:component:aggregator:ecp_derived_store.dap_prodsup,  content, DAP_ProdSup,  ECP_Derived_Store,6028909,6028909, 2019-01-21T09:24:45.650Z,204618
config:component:aggregator:ecp_derived_store.dap_broker,  content, DAP_Broker,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:20:34.466Z,204618
config:component:aggregator:ecp_derived_store.dap_ond,  content, DAP_OnD,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:15:09.334Z,204618
config:component:aggregator:gcms.classificationjcare,  legal, ClassificationJCaRE,  GCMS,6028909,6028909, 2019-02-26T13:04:03.590Z,202977
config:component:aggregator:fr_coreservices.fr_cs_app,  other, FR_CS_App,  FR_CoreServices,6028909,6028909, 2019-03-04T09:55:04.686Z,205582
config:component:aggregator:wm_servicebureau.proposal_ui,  wealth_management, proposal_ui,  WM_ServiceBureau,8002816,8002816, 2019-03-28T18:29:55.111Z,202993
config:component:aggregator:wm_servicebureau.logger_api,  wealth_management, logger_api,  WM_ServiceBureau,8002816,8002816, 2019-03-28T18:24:28.418Z,202993
config:component:aggregator:value_add.price_quality_core_kibana,  elektron, price_quality_core_kibana,  Value Add,8003453,8003453, 2019-05-30T08:32:33.185Z,202032
config:component:aggregator:value_add.evadmin_3_core_app,  elektron, evadmin_3_core_app,  Value Add,8003453,8003453, 2019-05-30T08:15:25.390Z,202032
config:component:aggregator:venues_td_amers.tlpr_surf,  elektron, tlpr_surf,  Venues_TD_AMERS,8003453,8003453, 2019-06-05T07:04:40.496Z,200048
config:component:aggregator:dco.db_oracle_pm_block,  other, db_oracle_pm_block,  DCO,8003453,8003453, 2019-03-13T11:10:28.993Z,200364
config:component:aggregator:collaboration.cm_compliance,  eikon, cm_compliance,  Collaboration,162819,162819, 2019-05-20T19:32:03.568Z,202608
config:component:aggregator:venues_td_amers.lynx,  elektron, lynx,  Venues_TD_AMERS,162819,162819, 2019-06-13T19:09:14.380Z,200048
config:component:aggregator:trva.trva_core_sand,  elektron, trva_core_sand,  TRVA,8003453,8003453, 2019-05-15T07:39:31.717Z,204308
config:component:aggregator:analytics_data_cloud.adc_api_config_latest,  eikon, adc_api_config_latest,  Analytics_Data_Cloud,162819,162819, 2019-08-15T18:44:38.307Z,202631
config:component:aggregator:venues_td_apac.kospiwo,  elektron, kospiwo,  Venues_TD_APAC,8003453,8003453, 2019-09-11T08:44:27.688Z,200048
config:component:aggregator:wm_servicebureau.stockreportsplus,  wealth_management, stockreportsplus,  WM_ServiceBureau,8003453,8003453, 2019-08-19T10:37:24.327Z,203944
config:component:aggregator:ecp_derived_store.dap_aaa,  content, DAP_AAA,  ECP_Derived_Store,8003453,8003453, 2019-07-11T08:57:57.492Z,204618
config:component:aggregator:venues_td_apac.hnxl4l,  elektron, hnxl4l,  Venues_TD_APAC,8003453,8003453, 2019-09-16T08:54:19.467Z,200048
config:component:aggregator:venues_td_emea.adh_zagreb,  elektron, adh_zagreb,  Venues_TD_EMEA,162819,162819, 2019-09-05T16:26:38.221Z,200048
config:component:aggregator:venues_td_amers.sasefi,  elektron, sasefi,  Venues_TD_AMERS,8002816,8002816, 2019-06-21T12:25:12.142Z,200048
config:component:aggregator:gcms.gcmscore,  legal, GCMSCore,  GCMS,8003453,8003453, 2019-09-19T11:36:57.508Z,202977
config:component:aggregator:eikon_news.nepproxy,  eikon, NEPProxy,  Eikon_News,8003453,8003453, 2019-08-20T10:53:04.623Z,201841
config:component:aggregator:unified_transactions_platform.tka_sapphire,  transactions, tka_sapphire,  Unified_Transactions_Platform,162819,162819, 2019-10-08T14:58:42.171Z,202855
config:component:aggregator:unified_transactions_platform.utp_nettest,  transactions, UTP_NetTest,  Unified_Transactions_Platform,162819,8003453, 2019-10-15T13:57:59.879Z,200067
config:component:aggregator:venues_td_emea.muscat,  elektron, muscat,  Venues_TD_EMEA,8003453,8003453, 2019-10-15T06:40:49.688Z,200048
config:component:aggregator:venues_td_emea.lsd,  elektron, lsd,  Venues_TD_EMEA,8003453,8003453, 2019-11-07T11:36:26.715Z,200048
config:component:aggregator:unified_transactions_platform.utp_krakenapps_autotest,  transactions, UTP_KrakenApps_AutoTest,  Unified_Transactions_Platform,6028909,6028909, 2019-01-25T09:00:58.750Z,202855
config:component:aggregator:ecp_derived_store.privateequity_screener,  content, PrivateEquity_Screener,  ECP_Derived_Store,8009283,8009283, 2019-01-17T16:18:07.482Z,204618
config:component:aggregator:unified_transactions_platform.utp_suptools_elk,  transactions, UTP_suptools_elk,  Unified_Transactions_Platform,6028909,6028909, 2019-02-18T12:31:28.634Z,200067
config:component:aggregator:unified_transactions_platform.tka_tpa,  transactions, tka_tpa,  Unified_Transactions_Platform,6028909,6028909, 2019-02-14T08:58:08.493Z,202855
config:component:aggregator:wm_envision.envision_dataservices,  wealth_management, envision_dataservices,  WM_Envision,6028909,6028909, 2019-02-14T10:39:32.339Z,202863
config:component:aggregator:ecp_derived_store.sdiadapter_analyst,  content, SDIAdapter_Analyst,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:09:14.986Z,204618
config:component:aggregator:ecp_derived_store.dap_analyst,  content, DAP_Analyst,  ECP_Derived_Store,6028909,6028909, 2019-01-29T09:19:19.992Z,204618
config:component:aggregator:venues_td_emea.ftse,  elektron, ftse,  Venues_TD_EMEA,6028909,6028909, 2019-02-01T13:09:40.786Z,200048
config:component:aggregator:venues_td_apac.keo,  elektron, keo,  Venues_TD_APAC,6028909,6028909, 2019-03-04T10:28:24.999Z,200048
config:component:aggregator:wm_servicebureau.configurations_ui,  wealth_management, configurations_ui,  WM_ServiceBureau,8003453,8003453, 2019-04-17T08:08:32.699Z,202993
config:component:aggregator:benchmark_fixing.eciborg_p1_config_compass,  elektron, eciborg_p1_config_compass,  Benchmark_Fixing,8003453,8003453, 2019-04-12T07:19:54.480Z,204744
config:component:aggregator:venues_td_amers.bgcantor,  elektron, bgcantor,  Venues_TD_AMERS,8003453,8003453, 2019-04-09T07:16:56.465Z,200048
config:component:aggregator:venues_td_apac.idxbd,  elektron, idxbd,  Venues_TD_APAC,8003453,8003453, 2019-04-01T07:33:08.594Z,200048
config:component:aggregator:venues_td_apac.jbtc,  elektron, jbtc,  Venues_TD_APAC,8002816,8002816, 2019-03-27T19:31:55.298Z,200048
config:component:aggregator:gcms.printpublishing,  legal, PrintPublishing,  GCMS,8003453,8003453, 2019-05-07T08:25:28.951Z,202977
config:component:aggregator:core.ecb_policy,  elektron, ecb_policy,  Core,8003453,8003453, 2019-05-16T12:08:00.836Z,200049
config:component:aggregator:core.etms_scw,  elektron, etms_scw,  Core,8003453,8003453, 2019-04-17T10:39:40.506Z,200049
config:component:aggregator:compass_tools.compass_rp_config,  eikon, compass_rp_config,  Compass_Tools,6028909,6028909, 2019-03-06T10:36:11.331Z,203842
config:component:aggregator:wm_servicebureau.reportframework,  wealth_management, reportframework,  WM_ServiceBureau,8003453,8003453, 2019-05-21T07:33:19.979Z,202993
config:component:aggregator:transactions_dealing.utp_rundeck_windows,  transactions, UTP_Rundeck_Windows,  Transactions_Dealing,8003453,8003453, 2019-05-28T11:39:00.129Z,200039
config:component:aggregator:value_add.vuljjnewseps_config,  elektron, vuljjnewseps_config,  Value Add,8003453,8003453, 2019-05-30T09:18:58.473Z,202032
config:component:aggregator:ecp_derived_store.vap_dealsmuni,  content, VAP_DealsMuni,  ECP_Derived_Store,8003453,8003453, 2019-06-12T06:43:40.469Z,204618
config:component:aggregator:value_add.evadmin_3_core_web,  elektron, evadmin_3_core_web,  Value Add,8003453,8003453, 2019-05-30T08:10:20.921Z,202032
config:component:aggregator:collaboration.cm_safestore_service,  eikon, cm_safestore_service,  Collaboration,162819,162819, 2019-05-20T19:40:00.829Z,202608
config:component:aggregator:collaboration.cm_im_exporter,  eikon, cm_im_exporter,  Collaboration,162819,162819, 2019-05-20T19:36:06.603Z,202608
config:component:aggregator:dco.bigdatafr_hadmin,  other, BigDataFR_Hadmin,  DCO,8003453,8003453, 2019-05-21T07:21:41.993Z,205310
config:component:aggregator:venues_td_emea.cboeeudxe,  elektron, cboeeudxe,  Venues_TD_EMEA,8003453,8003453, 2019-09-12T14:22:26.991Z,200048
config:component:aggregator:venues_td_apac.ccil,  elektron, ccil,  Venues_TD_APAC,8003453,8003453, 2019-09-10T07:15:14.716Z,200048
config:component:aggregator:venues_td_emea.tks_slmm,  elektron, tks_slmm,  Venues_TD_EMEA,162819,162819, 2019-08-14T02:34:15.555Z,200048
config:component:aggregator:venues_td_amers.saee,  elektron, saee,  Venues_TD_AMERS,8002816,8002816, 2019-06-21T12:16:27.579Z,200048
config:component:aggregator:fr_coreservices.fr_cs_monitor,  other, FR_CS_Monitor,  FR_CoreServices,8003453,8003453, 2019-09-10T07:27:19.835Z,205582
config:component:aggregator:hmds.tradeweb,  elektron, tradeweb_core,  HMDS,162819,8003453, 2019-06-19T07:06:41.253Z,203858
config:component:aggregator:eikon_news.sws3-shared,  eikon, SWS3-Shared,  Eikon_News,162819,162819, 2019-09-05T16:21:42.017Z,201841
config:component:aggregator:analytics_data_cloud.vectorwise,  eikon, Vectorwise,  Analytics_Data_Cloud,162819,162819, 2019-09-27T16:55:28.532Z,202632
config:component:aggregator:analytics_data_cloud.coyote,  eikon, Coyote,  Analytics_Data_Cloud,162819,162819, 2019-09-27T16:52:05.007Z,202671
config:component:aggregator:unified_transactions_platform.utp_admin_dxtraadmin,  transactions, UTP_Admin_DXtraAdmin,  Unified_Transactions_Platform,8003453,8003453, 2019-09-19T08:52:23.625Z,202093
config:component:aggregator:venues_td_amers.dweb,  elektron, dweb,  Venues_TD_AMERS,8002816,8002816, 2019-10-04T07:26:53.072Z,200048
config:component:aggregator:eikon_news.swiftupdater,  eikon, SwiftUpdater,  Eikon_News,8003453,8003453, 2019-10-17T11:01:58.942Z,201841
config:component:aggregator:eikon_news.swiftsws,  eikon, SwiftSWS,  Eikon_News,8003453,8003453, 2019-10-30T14:54:39.714Z,201841
config:component:aggregator:eikon_news.swiftums,  eikon, SwiftUms,  Eikon_News,8003453,8003453, 2019-10-17T10:48:36.395Z,201841
config:component:aggregator:wm_servicebureau.modelrebalancetrading_api,  wealth_management, modelrebalancetrading_api,  WM_ServiceBureau,8003453,8003453, 2019-12-24T08:28:14.577Z,202995
config:component:aggregator:venues_td_amers.twdirect,  elektron, twdirect,  Venues_TD_AMERS,8003453,8003453, 2019-11-13T15:27:16.271Z,200048
config:component:aggregator:venues_td_emea.budraxtbudraxt,  elektron, budraxt,  Venues_TD_EMEA,8003453,8003453, 2019-11-01T07:59:01.763Z,200048
config:component:aggregator:venues_td_emea.nzfma,  elektron, nzfma,  Venues_TD_EMEA,8003453,8003453, 2019-11-18T12:50:55.539Z,200048
config:component:aggregator:venues_td_apac.kmbc,  elektron, kmbc,  Venues_TD_APAC,8003453,8003453, 2019-12-18T08:14:18.957Z,200048
config:component:aggregator:venues_td_emea.bekb,  elektron, bekb,  Venues_TD_EMEA,8003453,8003453, 2019-12-17T13:54:06.837Z,200048
config:component:aggregator:t1_platforms.fan_supportfiles,  wealth_management, FAN_SupportFiles,  T1 Platforms,8003453,8003453, 2019-11-20T09:24:31.087Z,206288
config:component:aggregator:venues_td_amers.rofex,  elektron, rofex,  Venues_TD_AMERS,162819,162819, 2019-12-10T17:51:49.691Z,200048
config:component:aggregator:t1_platforms.topnews,  wealth_management, TopNews,  T1 Platforms,8003453,8003453, 2019-11-21T14:44:15.839Z,202184
config:component:aggregator:wm_servicebureau.modelrebalancetrading_ui,  wealth_management, modelrebalancetrading_ui,  WM_ServiceBureau,8003453,8003453, 2019-12-24T08:31:55.760Z,202995
config:component:aggregator:fr_coreservices.fr_cs_chms,  other, FR_CS_CHMS,  FR_CoreServices, , , 2018-11-15T08:38:55.720Z,205582
config:component:aggregator:fr_coreservices.fr_cs_moe,  other, FR_CS_MOE,  FR_CoreServices, , , 2018-11-15T08:40:06.920Z,205582
config:component:aggregator:unified_transactions_platform.tka_mifid_ii_arm_brexit,  transactions, tka_mifid_ii_arm_brexit,  Unified_Transactions_Platform,6028909,6028909, 2019-01-03T10:04:32.956Z,202855
config:component:aggregator:ecp_derived_store.sdiadapter_ownership,  content, SDIAdapter_Ownership,  ECP_Derived_Store,8009283,8009283, 2019-01-28T08:18:20.859Z,204618
config:component:aggregator:unified_transactions_platform.tka_ktc,  transactions, tka_ktc,  Unified_Transactions_Platform,6028909,6028909, 2019-01-10T13:29:22.543Z,202855
config:component:aggregator:venues_td_apac.ine,  elektron, ine,  Venues_TD_APAC,8009283,8009283, 2019-01-15T08:55:27.257Z,200048
config:component:aggregator:eikon_point_carbon.monitoring,  eikon, Monitoring,  Eikon_Point_Carbon,8009283,8009283, 2019-02-07T15:55:00.667Z,200073
config:component:aggregator:venues_td_emea.ukraine,  elektron, ukraine,  Venues_TD_EMEA,8003453,8003453, 2019-03-19T08:57:05.182Z,200048
config:component:aggregator:ecp_derived_store.vap_dealspjf,  content, VAP_DealsPJF,  ECP_Derived_Store,6028909,6028909, 2019-01-04T08:59:21.296Z,204618
config:component:aggregator:venues_td_amers.nexus,  elektron, nexus,  Venues_TD_AMERS,6028909,6028909, 2019-02-14T08:41:41.801Z,200048
